id,用户,内容,属性,状态,IP,时间,排序,类型,审核管理员,话题
"326339","    Aff：323065739 , 神勇迎鸭子 Vip：undefined 余额：12  |  收益：0  认证：否     "," 求帮脱，女明星陈duling #AI女友  求帮脱，女明星陈duling "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：111.55.8.15  城市：山西 "," 创：2026-04-03 03:06:49 改：2026-04-03 16:40:35 ","0","图片","ljl123(id: 263)","AI女友"
"326338","    Aff：86442863 , 受伤星月 Vip：undefined 余额：0  |  收益：0  认证：否     "," 求这个视频的关键词 #求瓜求片  求这个视频的关键词 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：220.195.77.86  城市：内蒙古 "," 创：2026-04-03 03:02:42 改：2026-04-03 19:45:03 ","0","图片","ljl123(id: 263)","求瓜求片"
"326337","    Aff：496170298 , 生动方航空 Vip：undefined 余额：0  |  收益：0  认证：否     "," 抖音网红：韩冰—脱衣舞蹈下期出什么，评论区选 #AI换脸  抖音网红：韩冰—脱衣舞蹈下期出什么，评论区选 "," 图片：0  |  视频：1  点赞：1  |  浏览：108  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.104.80.53  城市：广东 "," 创：2026-04-03 03:02:31 改：2026-04-03 22:28:37 ","0","视频","ake123(id: 256)","AI换脸"
"326336","    Aff：483771603 , 轻松爱保温杯 Vip：undefined 余额：1  |  收益：0  认证：否     "," 我前女友的逼还是那么紧 #达人原创  **想打飞机的狼友们，看这会打吧，射出来拍照发评论 "," 图片：0  |  视频：1  点赞：1  |  浏览：259  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：144.0.184.189  城市：山东 "," 创：2026-04-03 02:55:46 改：2026-04-03 22:06:54 ","0","视频","ake123(id: 256)","达人原创"
"326335","    Aff：451617787 , 舒适等于航空 Vip：undefined 余额：0  |  收益：0  认证：否     "," 想找一个女的yp #SM调教  有没有吉林长春的，来一个女的 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：175.17.104.150  城市：吉林 "," 创：2026-04-03 02:53:18 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","SM调教"
"326334","    Aff：67676628 , 积极方眼神 Vip：undefined 余额：0  |  收益：0  认证：否     "," 西安找母狗，本人男 #资源分享  找不粘人母狗，26以下 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：111.49.224.213  城市：宁夏 "," 创：2026-04-03 02:52:11 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","资源分享"
"326333","    Aff：74536971 , 尊敬打冬天 Vip：undefined 余额：0  |  收益：0  认证：否     "," 07年小狗口交分享 #SM调教  07年骚母狗调教合集✔✔✔ "," 图片：0  |  视频：1  点赞：0  |  浏览：215  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.149.21.228  城市：河南 "," 创：2026-04-03 02:50:22 改：2026-04-03 22:19:28 ","0","视频","ake123(id: 256)","SM调教"
"326332","    Aff：506537672 , 壮观就黑夜 Vip：undefined 余额：0  |  收益：0  认证：否     "," 换，素质的来，私，清明期间可去可来 #女友视角  换，素质的来，私，清明期间可去可来 "," 图片：3  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.224.190.47  城市：山东 "," 创：2026-04-03 02:49:01 改：2026-04-03 16:40:59 ","0","图片","ljl123(id: 263)","女友视角"
"326331","    Aff：506537672 , 壮观就黑夜 Vip：undefined 余额：0  |  收益：0  认证：否     "," 换，素质的来，私，清明期间可去可来 #福利自拍  换，素质的来，私，清明期间可去可来** "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.224.190.47  城市：山东 "," 创：2026-04-03 02:47:55 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","福利自拍"
"326330","    Aff：491512399 , 兴奋保卫手机 Vip：undefined 余额：14  |  收益：0  认证：否     "," 求一个靠谱的换脸视频软件啊 #AI换脸  签到里面的换脸实在是不行啊，五官都变形了 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：119.165.187.22  城市：山东 "," 创：2026-04-03 02:47:22 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","AI换脸"
"326329","    Aff：474417117 , 迷人笑小兔子 Vip：undefined 余额：15  |  收益：0  认证：否     "," 哈哈哈哈哈哈哈哈哈 #女友视角  11 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：116.229.6.104  城市：中国–上海–上海 "," 创：2026-04-03 02:41:50 改：2026-04-03 10:19:58 ","0","文字","ljl123(id: 263)","女友视角"
"326328","    Aff：506510683 , 独特演变银耳汤 Vip：undefined 余额：0  |  收益：0  认证：否     "," 西安本地男找女，干翻你 #热门精选  西安有吗，找女，包满意 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.160.174.209  城市：安徽 "," 创：2026-04-03 02:38:29 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","热门精选"
"326327","    Aff：453687434 , 长情迎酸奶 Vip：undefined 余额：0  |  收益：0  认证：否     "," 可以帮找资源的发联系方式找 #达人原创  可以帮找资源的发联系方式找 "," 图片：0  |  视频：1  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：未完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：171.37.190.184  城市：广西 "," 创：2026-04-03 02:36:01 改：2026-04-03 17:51:30 ","0","视频","ake123(id: 256)","达人原创"
"326326","    Aff：132458862 , 炙热扯蜜粉 Vip：undefined 余额：5  |  收益：0  认证：否     "," 求女 s 女王大人蹂躏我 #SM调教  我就是条贱公狗听任何命令的公狗 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：113.101.45.199  城市：广东 "," 创：2026-04-03 02:34:45 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","SM调教"
"326325","    Aff：488070126 , 无 Vip：undefined 余额：0  |  收益：0  认证：否     "," 寻吉林市性奴母狗 #发片求种  寻吉林市性奴母狗 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：139.214.248.32  城市：吉林 "," 创：2026-04-03 02:28:18 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","发片求种"
"326324","    Aff：505545572 , 激昂与萝莉 Vip：undefined 余额：0  |  收益：0  认证：否     "," 骚逼女大学生求不分手坐车来求操 #达人原创  骚逼女大学生求不分手坐车来求操 "," 图片：1  |  视频：1  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：未完成 删除：未删除 订阅：是 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：120.236.74.11  城市：广东 "," 创：2026-04-03 02:27:48 改：2026-04-03 17:51:29 ","0","视频","ake123(id: 256)","达人原创"
"326323","    Aff：127527206 , 瘦瘦树叶 Vip：undefined 余额：0  |  收益：0  认证：否     "," 有木有美女可以约 #达人原创  有木有美女可以约啊，价钱可以商量 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：221.4.219.22  城市：广东 "," 创：2026-04-03 02:24:51 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","达人原创"
"326322","    Aff：493528218 , 英俊保卫耳机 Vip：undefined 余额：0  |  收益：0  认证：否     "," 求精神小妹类型的求精神小妹类型的 #达人原创  求精神小妹类型的求精神小妹类型的 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：110.255.51.112  城市：河北 "," 创：2026-04-03 02:19:16 改：2026-04-03 12:41:32 ","0","文字","ake123(id: 256)","达人原创"
"326321","    Aff：506504357 , 明理给电话 Vip：undefined 余额：0  |  收益：0  认证：否     "," 来个女狗\\ud83d\\udc36在线找\\ud83d\\udc36 #SM调教  来个成年的女🐶可以做任务打视频的 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：183.46.197.12  城市：广东 "," 创：2026-04-03 02:19:09 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","SM调教"
"326320","    Aff：506510868 , 扣搜上品甘蓝 Vip：undefined 余额：0  |  收益：0  认证：否     "," 好想操逼啊，天天想操 #达人原创  好想操逼啊，天天想操 "," 图片：2  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：42.88.237.222  城市：甘肃 "," 创：2026-04-03 02:18:13 改：2026-04-03 16:41:31 ","0","图片","ljl123(id: 263)","达人原创"
"326319","    Aff：506521991 , 冷艳皮带 Vip：undefined 余额：0  |  收益：0  认证：否     "," 倾诉一下自己最近 #情感树洞  有姐姐妹妹阿姨的交流一下么>>>>> "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：222.140.89.112  城市：河南 "," 创：2026-04-03 02:16:58 改：2026-04-03 12:41:32 ","0","文字","ake123(id: 256)","情感树洞"
"326318","    Aff：487289939 , 忧伤钢笔 Vip：undefined 余额：1  |  收益：0  认证：否     "," 谁有舔脚视频推荐 #足控专区  我喜欢舔脚，饮尿视频，有的滴滴声 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.74.218.195  城市：广东 "," 创：2026-04-03 02:12:17 改：2026-04-03 12:41:32 ","0","文字","ake123(id: 256)","足控专区"
"326317","    Aff：10607664 , 哭泣犀牛 Vip：undefined 余额：0  |  收益：0  认证：否     "," 白虎 玉足 黑丝 白袜 大屁股 反差 女友 足交 真实 内射白浆 #达人原创  想看什么可以提出顺便评价一下身材！对象说了只要不露脸都可以！对象会看评论留下你们的评论才有动力你们的.... "," 图片：10  |  视频：0  点赞：1  |  浏览：157  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：91.199.84.223  城市：火星 "," 创：2026-04-03 02:11:10 改：2026-04-03 21:25:44 ","0","图片","ljl123(id: 263)","达人原创"
"326316","    Aff：505827749 , 疯狂的裙子 Vip：undefined 余额：0  |  收益：0  认证：否     "," 哈尔滨童颜巨乳，外表清纯实则是个反差婊 #达人原创  哈尔滨童颜巨乳，外表清纯实则是个反差婊 "," 图片：7  |  视频：0  点赞：0  |  浏览：158  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：116.130.206.81  城市：中国–北京–北京 "," 创：2026-04-03 02:07:18 改：2026-04-03 21:53:50 ","0","图片","ake123(id: 256)","达人原创"
"326315","    Aff：492404616 , 拼搏小笼包 Vip：undefined 余额：0  |  收益：0  认证：否     "," 连续签到第十二天 #51吃瓜官方活动  签到的第十二天，兄弟们别忘了签到 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：36.96.192.8  城市：新疆 "," 创：2026-04-03 02:06:16 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","51吃瓜官方活动"
"326314","    Aff：452281738 , 明亮迎吐司 Vip：undefined 余额：40  |  收益：0  认证：否     "," 我骚么各位爸爸们 #达人原创  我骚么各位爸爸们 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：2  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.96.54.17  城市：广东 "," 创：2026-04-03 02:04:45 改：2026-04-03 18:31:44 ","0","文字","ake123(id: 256)","达人原创"
"326313","    Aff：483305635 , 大鸡巴男孩 Vip：undefined 余额：0  |  收益：0  认证：否     "," 啦咯啦咯啦咯啦咯啦咯啦啦啦 #成人小说  啦咯啦咯啦咯啦咯啦咯啦咯啦咯 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：183.165.76.154  城市：安徽 "," 创：2026-04-03 02:01:06 改：2026-04-03 10:19:58 ","0","文字","ljl123(id: 263)","成人小说"
"326312","    Aff：471653154 , 快乐闻天空 Vip：undefined 余额：0  |  收益：0  认证：否     "," 来一个女的让我看你 #情感树洞  来一个女高或者女大让我调 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：183.137.34.187  城市：浙江 "," 创：2026-04-03 02:00:41 改：2026-04-03 16:38:45 ","0","图片","ake123(id: 256)","情感树洞"
"326311","    Aff：498984625 , 文静冥王星 Vip：undefined 余额：0  |  收益：0  认证：否     "," 求关键词 有偿要 #求瓜求片  求关键词 有偿要 "," 图片：1  |  视频：0  点赞：1  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：113.88.144.230  城市：广东 "," 创：2026-04-03 01:56:34 改：2026-04-03 21:51:40 ","0","图片","ake123(id: 256)","求瓜求片"
"326310","    Aff：432021544 , 迷路火龙果 Vip：undefined 余额：0  |  收益：0  认证：否     "," 没有熟女吗。。。。加免费 #AI换脸  山山陆山肆山肆久零久 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.194.218.149  城市：四川 "," 创：2026-04-03 01:53:26 改：2026-04-03 16:38:45 ","0","图片","ake123(id: 256)","AI换脸"
"326309","    Aff：85038376 , 玩命保卫火 Vip：undefined 余额：1  |  收益：0  认证：否     "," 1nxnxnxmx #成人小说  1下面没想到么么哒的mxmxnxnx "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：是 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：120.231.106.236  城市：广东 "," 创：2026-04-03 01:50:41 改：2026-04-03 10:19:57 ","0","文字","ljl123(id: 263)","成人小说"
"326308","    Aff：482683854 , 满意闻小甜瓜 Vip：undefined 余额：1  |  收益：0  认证：否     "," 唱歌还不够好你爸爸 #原创视频  v好几把vVB不 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：116.31.28.96  城市：广东 "," 创：2026-04-03 01:48:12 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","原创视频"
"326307","    Aff：253979062 , 此情绵绵 Vip：undefined 余额：1  |  收益：0  认证：否     "," 台州同城妹子有没有 #达人原创  台州滴滴 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.184.39.48  城市：浙江 "," 创：2026-04-03 01:48:04 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","达人原创"
"326306","    Aff：498296839 , 独特战斗机 Vip：undefined 余额：0  |  收益：0  认证：否     "," 日常打卡签到专区 #日常吐槽  打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：14.19.35.107  城市：广东 "," 创：2026-04-03 01:47:15 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","日常吐槽"
"326305","    Aff：460788820 , 超级扯鞋子 Vip：undefined 余额：0  |  收益：0  认证：否     "," 来个母狗，只要骚母狗 #福利自拍  来个小母狗，互关我网调你 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.231.180  城市：火星 "," 创：2026-04-03 01:46:32 改：2026-04-03 10:06:47 ","0","文字","ljl123(id: 263)","福利自拍"
"326304","    Aff：478370969 , 自然啤酒 Vip：undefined 余额：30  |  收益：0  认证：否     "," 签到签到签到签到签到签到签到 #原创视频  签到签到签到签到签到签到签到 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.104.77.113  城市：广东 "," 创：2026-04-03 01:46:32 改：2026-04-03 10:19:57 ","0","文字","ljl123(id: 263)","原创视频"
"326303","    Aff：486269980 , 闪闪花卷 Vip：undefined 余额：0  |  收益：0  认证：否     "," 崇阳有没有一起交流的 #达人原创  崇阳有没有一起交流的 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：171.114.183.94  城市：湖北 "," 创：2026-04-03 01:44:18 改：2026-04-03 16:38:34 ","0","图片","ake123(id: 256)","达人原创"
"326302","    Aff：473679473 , 着急演变西安 Vip：undefined 余额：0  |  收益：0  认证：否     "," 看似清纯 背后母狗 成为了男人的玩具 淫荡 猛叫 #达人原创  ** "," 图片：3  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：111.121.36.227  城市：贵州 "," 创：2026-04-03 01:44:09 改：2026-04-03 16:38:34 ","0","图片","ake123(id: 256)","达人原创"
"326301","    Aff：458063465 , 跳跃笑山水 Vip：undefined 余额：10  |  收益：0  认证：否     "," 复制网址用自带浏览器打开，51吃瓜-带你吃最新最热的瓜！
永久免费吃瓜App下载地址  https: #达人原创  复制网址用自带浏览器打开，51吃瓜-带你吃最新最热的瓜！永久免费吃瓜App下载地址https://9.... "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：106.9.80.39  城市：河北 "," 创：2026-04-03 01:43:43 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","达人原创"
"326300","    Aff：5641459 , 高贵迎爆米花 Vip：undefined 余额：0  |  收益：0  认证：否     "," 我的心好痛啊好想哭 #日常吐槽  不是你想多啦么我不喜欢的你也不会给你说我的话了你就说你是个男人吗我 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：60.217.144.73  城市：山东 "," 创：2026-04-03 01:43:26 改：2026-04-03 12:41:32 ","0","文字","ake123(id: 256)","日常吐槽"
"326299","    Aff：449136538 , 莫乱 Vip：undefined 余额：66  |  收益：0  认证：否     "," 我们都是一个很赞的人 #达人原创  我们都是一个很赞的人 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.235.35.145  城市：山东 "," 创：2026-04-03 01:43:22 改：2026-04-03 12:41:32 ","0","文字","ake123(id: 256)","达人原创"
"326298","    Aff：498461267 , 高贵花卷 Vip：undefined 余额：0  |  收益：0  认证：否     "," 女朋友在宿舍穿情趣内衣 #达人原创  大家多评论评论会给对象看看 "," 图片：2  |  视频：0  点赞：0  |  浏览：54  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：49.117.60.121  城市：新疆 "," 创：2026-04-03 01:42:11 改：2026-04-03 20:41:18 ","0","图片","ake123(id: 256)","达人原创"
"326297","    Aff：383264176 , 动人帽子 Vip：undefined 余额：39  |  收益：0  认证：否     "," 麻豆传媒怎么停运了 #热门精选  麻豆传媒怎么停运了 "," 图片：0  |  视频：0  点赞：1  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.104.19.67  城市：河南 "," 创：2026-04-03 01:41:02 改：2026-04-03 17:26:44 ","0","文字","ake123(id: 256)","热门精选"
"326296","    Aff：492744240 , 挽秋 Vip：undefined 余额：18  |  收益：0  认证：否     "," 让我看看你们的原创视频 #原创视频  111 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：123.179.210.105  城市：内蒙古 "," 创：2026-04-03 01:40:32 改：2026-04-03 12:41:32 ","0","文字","ake123(id: 256)","原创视频"
"326295","    Aff：493185513 , 伶俐水杯 Vip：undefined 余额：1  |  收益：0  认证：否     "," 打卡打卡签到领积分 #热门精选  打卡打卡签到领积分 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：49.90.84.80  城市：江苏 "," 创：2026-04-03 01:40:29 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","热门精选"
"326294","    Aff：502221309 , 白虎小玉 Vip：undefined 余额：0  |  收益：0  认证：否     "," 调教小母狗小玉室外露出 #达人原创  调教小母狗小玉室外露出 "," 图片：1  |  视频：2  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：未完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：218.89.206.202  城市：四川 "," 创：2026-04-03 01:38:03 改：2026-04-03 17:45:00 ","0","视频","ake123(id: 256)","达人原创"
"326293","    Aff：485801725 , 爱笑的睫毛膏 Vip：undefined 余额：15  |  收益：0  认证：否     "," 车间的基本都不打电话 #原创视频  呵呵呵能打开电脑都不回的家 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：171.120.69.98  城市：山西 "," 创：2026-04-03 01:37:58 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","原创视频"
"326292","    Aff：456908104 , 典雅豌豆 Vip：undefined 余额：0  |  收益：0  认证：否     "," 复制网址用自带浏览器打开，51吃瓜-带你吃最新最热的瓜！
永久免费吃瓜App下载地址  https: #达人原创  复制网址用自带浏览器打开，51吃瓜-带你吃最新最热的瓜！
永久免费吃瓜App下载地址  https: "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：123.244.170.187  城市：辽宁 "," 创：2026-04-03 01:36:20 改：2026-04-03 12:40:01 ","0","文字","ake123(id: 256)","达人原创"
